Date,Symbol,Close
12/11/15,JPM,64.07
12/14/15,JPM,64.27
12/15/15,JPM,66.1
12/16/15,JPM,67.53
12/17/15,JPM,66.28
12/18/15,JPM,64.4
12/21/15,JPM,65.54
12/22/15,JPM,65.68
12/23/15,JPM,66.73
12/24/15,JPM,66.6
12/28/15,JPM,66.38
12/29/15,JPM,67.07
12/30/15,JPM,66.59
12/31/15,JPM,66.03
1/4/16,JPM,63.62
1/5/16,JPM,63.73
1/6/16,JPM,62.81
1/7/16,JPM,60.27
1/8/16,JPM,58.92
1/11/16,JPM,58.83
1/12/16,JPM,58.96
1/13/16,JPM,57.34
1/14/16,JPM,58.2
1/15/16,JPM,57.04
1/19/16,JPM,57.01
1/20/16,JPM,55.51
1/21/16,JPM,55.25
1/22/16,JPM,56.95
1/25/16,JPM,55.66
1/26/16,JPM,57.08
1/27/16,JPM,57.04
1/28/16,JPM,57.28
1/29/16,JPM,59.5
2/1/16,JPM,58.86
2/2/16,JPM,57.03
2/3/16,JPM,57.41
2/4/16,JPM,58.4
2/5/16,JPM,57.75
2/8/16,JPM,56.54
2/9/16,JPM,56.2
2/10/16,JPM,55.52
2/11/16,JPM,53.07
2/12/16,JPM,57.49
2/16/16,JPM,58.35
2/17/16,JPM,58.77
2/18/16,JPM,57.81
2/19/16,JPM,57.82
2/22/16,JPM,58.57
2/23/16,JPM,56.12
2/24/16,JPM,56.14
2/25/16,JPM,57.01
2/26/16,JPM,57.54
2/29/16,JPM,56.3
3/1/16,JPM,59.2
3/2/16,JPM,59.76
3/3/16,JPM,59.96
3/4/16,JPM,60.05
3/7/16,JPM,59.94
3/8/16,JPM,58.78
3/9/16,JPM,59.12
3/10/16,JPM,58.61
3/11/16,JPM,59.34
3/14/16,JPM,59.12
3/15/16,JPM,59.2
3/16/16,JPM,58.92
3/17/16,JPM,58.75
3/18/16,JPM,60.48
3/21/16,JPM,60.46
3/22/16,JPM,60.24
3/23/16,JPM,59.94
3/24/16,JPM,59.48
3/28/16,JPM,59.4
3/29/16,JPM,59.03
3/30/16,JPM,59.71
3/31/16,JPM,59.22
4/1/16,JPM,59.87
4/4/16,JPM,59.2
4/5/16,JPM,58.36
4/6/16,JPM,58.81
4/7/16,JPM,57.32
4/8/16,JPM,57.74
4/11/16,JPM,58.2
4/12/16,JPM,59.28
4/13/16,JPM,61.79
4/14/16,JPM,62.59
4/15/16,JPM,61.87
4/18/16,JPM,62.27
4/19/16,JPM,63.32
4/20/16,JPM,64.24
4/21/16,JPM,63.6
4/22/16,JPM,63.97
4/25/16,JPM,63.6
4/26/16,JPM,63.93
4/27/16,JPM,64.11
4/28/16,JPM,63.6
4/29/16,JPM,63.2
5/2/16,JPM,63.79
5/3/16,JPM,62.56
5/4/16,JPM,62.56
5/5/16,JPM,61.24
5/6/16,JPM,61.6
5/9/16,JPM,61.21
5/10/16,JPM,62.04
5/11/16,JPM,61.81
5/12/16,JPM,61.77
5/13/16,JPM,61.2
5/16/16,JPM,61.66
5/17/16,JPM,61.66
5/18/16,JPM,64.04
5/19/16,JPM,63.39
5/20/16,JPM,63.51
5/23/16,JPM,63.46
5/24/16,JPM,64.54
5/25/16,JPM,65.52
5/26/16,JPM,65.03
5/27/16,JPM,65.43
5/31/16,JPM,65.27
6/1/16,JPM,65.69
6/2/16,JPM,65.81
6/3/16,JPM,64.64
6/6/16,JPM,65.28
6/7/16,JPM,65.06
6/8/16,JPM,65.25
6/9/16,JPM,64.75
6/10/16,JPM,63.84
6/13/16,JPM,63.27
6/14/16,JPM,62.08
6/15/16,JPM,61.97
6/16/16,JPM,62.22
6/17/16,JPM,62.28
6/20/16,JPM,62.37
6/21/16,JPM,62.95
6/22/16,JPM,62.71
6/23/16,JPM,64.05
6/24/16,JPM,59.6
6/27/16,JPM,57.61
6/28/16,JPM,59.52
6/29/16,JPM,61.2
6/30/16,JPM,62.14
7/1/16,JPM,61.26
7/5/16,JPM,59.55
7/6/16,JPM,60.19
7/7/16,JPM,60.19
7/8/16,JPM,61.83
7/11/16,JPM,62.27
7/12/16,JPM,63.2
7/13/16,JPM,63.16
7/14/16,JPM,64.12
7/15/16,JPM,64.18
7/18/16,JPM,63.96
7/19/16,JPM,63.86
7/20/16,JPM,63.93
7/21/16,JPM,63.69
7/22/16,JPM,64.04
7/25/16,JPM,63.87
7/26/16,JPM,64.13
7/27/16,JPM,64.33
7/28/16,JPM,64.1
7/29/16,JPM,63.97
8/1/16,JPM,63.8
8/2/16,JPM,63.65
8/3/16,JPM,64.66
8/4/16,JPM,64.56
8/5/16,JPM,66.3
8/8/16,JPM,66.1
8/9/16,JPM,65.87
8/10/16,JPM,65.28
8/11/16,JPM,65.46
8/12/16,JPM,65.32
8/15/16,JPM,65.72
8/16/16,JPM,65.71
8/17/16,JPM,65.89
8/18/16,JPM,65.95
8/19/16,JPM,65.86
8/22/16,JPM,65.8
8/23/16,JPM,65.77
8/24/16,JPM,65.95
8/25/16,JPM,66.07
8/26/16,JPM,66.22
8/29/16,JPM,66.95
8/30/16,JPM,67.5
8/31/16,JPM,67.5
9/1/16,JPM,67.21
9/2/16,JPM,67.49
9/6/16,JPM,67.44
9/7/16,JPM,67.16
9/8/16,JPM,67.25
9/9/16,JPM,66.65
9/12/16,JPM,67.06
9/13/16,JPM,66.53
9/14/16,JPM,66.4
9/15/16,JPM,66.64
9/16/16,JPM,65.82
9/19/16,JPM,66.19
9/20/16,JPM,66.46
9/21/16,JPM,66.84
9/22/16,JPM,67.39
9/23/16,JPM,67.25
9/26/16,JPM,65.78
9/27/16,JPM,66.36
9/28/16,JPM,66.71
9/29/16,JPM,65.65
9/30/16,JPM,66.59
10/3/16,JPM,66.51
10/4/16,JPM,66.6
10/5/16,JPM,67.69
10/6/16,JPM,67.87
10/7/16,JPM,68.11
10/10/16,JPM,68.64
10/11/16,JPM,68.31
10/12/16,JPM,68.13
10/13/16,JPM,67.74
10/14/16,JPM,67.52
10/17/16,JPM,67.17
10/18/16,JPM,67.7
10/19/16,JPM,68.35
10/20/16,JPM,68.26
10/21/16,JPM,68.49
10/24/16,JPM,68.87
10/25/16,JPM,68.8
10/26/16,JPM,69.13
10/27/16,JPM,69.23
10/28/16,JPM,69.11
10/31/16,JPM,69.26
11/1/16,JPM,68.97
11/2/16,JPM,68.68
11/3/16,JPM,68.38
11/4/16,JPM,67.76
11/7/16,JPM,69.88
11/8/16,JPM,70.03
11/9/16,JPM,73.25
11/10/16,JPM,76.65
11/11/16,JPM,76.69
11/14/16,JPM,79.51
11/15/16,JPM,79.36
11/16/16,JPM,77.4
11/17/16,JPM,78.02
11/18/16,JPM,77.71
11/21/16,JPM,78.05
11/22/16,JPM,78.53
11/23/16,JPM,78.86
11/25/16,JPM,78.83
11/28/16,JPM,78.32
11/29/16,JPM,78.92
11/30/16,JPM,80.17
12/1/16,JPM,81.79
12/2/16,JPM,81.6
12/5/16,JPM,83.26
12/6/16,JPM,83.69
12/7/16,JPM,84.07
12/8/16,JPM,85.12
12/9/16,JPM,85.49
12/12/16,JPM,84.73
12/13/16,JPM,84.76
12/14/16,JPM,84.73
12/15/16,JPM,86
12/16/16,JPM,84.94
12/19/16,JPM,85.43
12/20/16,JPM,86.53
12/21/16,JPM,86.75
12/22/16,JPM,86.89
12/23/16,JPM,87.05
12/27/16,JPM,87.13
12/28/16,JPM,86.5
12/29/16,JPM,85.89
12/30/16,JPM,86.29
1/3/17,JPM,87.23
1/4/17,JPM,86.91
1/5/17,JPM,86.11
1/6/17,JPM,86.12
1/9/17,JPM,86.18
1/10/17,JPM,86.43
1/11/17,JPM,87.08
1/12/17,JPM,86.24
1/13/17,JPM,86.7
1/17/17,JPM,83.55
1/18/17,JPM,83.94
1/19/17,JPM,83.3
1/20/17,JPM,83.67
1/23/17,JPM,83.71
1/24/17,JPM,84.72
1/25/17,JPM,86.03
1/26/17,JPM,86.75
1/27/17,JPM,86.93
1/30/17,JPM,86.03
1/31/17,JPM,84.63
2/1/17,JPM,84.95
2/2/17,JPM,84.59
2/3/17,JPM,87.18
2/6/17,JPM,86.77
2/7/17,JPM,86.72
2/8/17,JPM,85.96
2/9/17,JPM,87.2
2/10/17,JPM,87
2/13/17,JPM,88.15
2/14/17,JPM,89.56
2/15/17,JPM,90.59
2/16/17,JPM,90.53
2/17/17,JPM,90.23
2/21/17,JPM,91.01
2/22/17,JPM,91.06
2/23/17,JPM,91.13
2/24/17,JPM,90.33
2/27/17,JPM,90.43
2/28/17,JPM,90.62
3/1/17,JPM,93.6
3/2/17,JPM,92.14
3/3/17,JPM,92.8
3/6/17,JPM,91.92
3/7/17,JPM,91.41
3/8/17,JPM,91.21
3/9/17,JPM,91.57
3/10/17,JPM,91.28
3/13/17,JPM,91.36
3/14/17,JPM,91.51
3/15/17,JPM,91.73
3/16/17,JPM,91.64
3/17/17,JPM,90.68
3/20/17,JPM,90.03
3/21/17,JPM,87.39
3/22/17,JPM,87.53
3/23/17,JPM,87.39
3/24/17,JPM,87.29
3/27/17,JPM,87.24
3/28/17,JPM,88.6
3/29/17,JPM,88.27
3/30/17,JPM,89.03
3/31/17,JPM,87.84
4/3/17,JPM,87.52
4/4/17,JPM,87.31
4/5/17,JPM,86.19
4/6/17,JPM,86.48
4/7/17,JPM,86.18
4/10/17,JPM,85.88
4/11/17,JPM,85.73
4/12/17,JPM,85.4
4/13/17,JPM,84.4
4/17/17,JPM,85.86
4/18/17,JPM,85.16
4/19/17,JPM,84.46
4/20/17,JPM,85.55
4/21/17,JPM,84.52
4/24/17,JPM,87.5
4/25/17,JPM,88.26
4/26/17,JPM,88.43
4/27/17,JPM,87.61
4/28/17,JPM,87
5/1/17,JPM,87.06
5/2/17,JPM,86.5
5/3/17,JPM,87
5/4/17,JPM,87.1
5/5/17,JPM,87
5/8/17,JPM,87.1
5/9/17,JPM,86.75
5/10/17,JPM,87.43
5/11/17,JPM,87.16
5/12/17,JPM,86.92
5/15/17,JPM,87.34
5/16/17,JPM,87.61
5/17/17,JPM,84.27
5/18/17,JPM,83.96
5/19/17,JPM,84.78
5/22/17,JPM,84.7
5/23/17,JPM,85.76
5/24/17,JPM,85.71
5/25/17,JPM,85.35
5/26/17,JPM,85.36
5/30/17,JPM,83.9
5/31/17,JPM,82.15
6/1/17,JPM,83.06
6/2/17,JPM,82.64
6/5/17,JPM,82.79
6/6/17,JPM,82.96
6/7/17,JPM,83.91
6/8/17,JPM,84.95
6/9/17,JPM,86.96
6/12/17,JPM,86.98
6/13/17,JPM,87.27
6/14/17,JPM,87.09
6/15/17,JPM,86.57
6/16/17,JPM,86.18
6/19/17,JPM,88.07
6/20/17,JPM,87.52
6/21/17,JPM,87.12
6/22/17,JPM,87.02
6/23/17,JPM,86.86
6/26/17,JPM,87.24
6/27/17,JPM,88.05
6/28/17,JPM,89.82
6/29/17,JPM,91.15
6/30/17,JPM,91.4
7/3/17,JPM,92.75
7/5/17,JPM,93.68
7/6/17,JPM,93.38
7/7/17,JPM,93.85
7/10/17,JPM,93.19
7/11/17,JPM,92.83
7/12/17,JPM,92.51
7/13/17,JPM,93.1
7/14/17,JPM,92.25
7/17/17,JPM,91.39
7/18/17,JPM,91.07
7/19/17,JPM,91.2
7/20/17,JPM,91.2
7/21/17,JPM,90.89
7/24/17,JPM,91.28
7/25/17,JPM,92.8
7/26/17,JPM,91.93
7/27/17,JPM,91.55
7/28/17,JPM,91.28
7/31/17,JPM,91.8
8/1/17,JPM,93.03
8/2/17,JPM,93.11
8/3/17,JPM,92.5
8/4/17,JPM,93.66
8/7/17,JPM,94.02
8/8/17,JPM,93.68
8/9/17,JPM,93.53
8/10/17,JPM,92.19
8/11/17,JPM,91.42
8/14/17,JPM,92.49
8/15/17,JPM,92.73
8/16/17,JPM,92.09
8/17/17,JPM,90.65
8/18/17,JPM,90.74
8/21/17,JPM,90.63
8/22/17,JPM,91.56
8/23/17,JPM,91.67
8/24/17,JPM,91.52
8/25/17,JPM,91.89
8/28/17,JPM,91.6
8/29/17,JPM,91.1
8/30/17,JPM,91.31
8/31/17,JPM,90.89
9/1/17,JPM,91.7
9/5/17,JPM,89.51
9/6/17,JPM,90.11
9/7/17,JPM,88.53
9/8/17,JPM,88.42
9/11/17,JPM,89.79
9/12/17,JPM,90.89
9/13/17,JPM,91.15
9/14/17,JPM,90.97
9/15/17,JPM,91.62
9/18/17,JPM,92.92
9/19/17,JPM,93.94
9/20/17,JPM,93.94
9/21/17,JPM,95.03
9/22/17,JPM,94.83
9/25/17,JPM,94.12
9/26/17,JPM,93.7
9/27/17,JPM,95.18
9/28/17,JPM,95.38
9/29/17,JPM,95.51
10/2/17,JPM,96.84
10/3/17,JPM,97.35
10/4/17,JPM,96.36
10/5/17,JPM,97.09
10/6/17,JPM,96.92
10/9/17,JPM,96.41
10/10/17,JPM,97.13
10/11/17,JPM,96.84
10/12/17,JPM,95.99
10/13/17,JPM,95.86
10/16/17,JPM,97.84
10/17/17,JPM,97.62
10/18/17,JPM,97.99
10/19/17,JPM,98.11
10/20/17,JPM,99.51
10/23/17,JPM,99.34
10/24/17,JPM,100.92
10/25/17,JPM,101.02
10/26/17,JPM,101.74
10/27/17,JPM,101.77
10/30/17,JPM,101.41
10/31/17,JPM,100.61
11/1/17,JPM,100.92
11/2/17,JPM,101.59
11/3/17,JPM,101.41
11/6/17,JPM,100.78
11/7/17,JPM,98.75
11/8/17,JPM,97.64
11/9/17,JPM,97.63
11/10/17,JPM,97.51
11/13/17,JPM,97.86
11/14/17,JPM,97.27
11/15/17,JPM,98.19
11/16/17,JPM,98.47
11/17/17,JPM,98.14
11/20/17,JPM,99.01
11/21/17,JPM,98.93
11/22/17,JPM,98.64
11/24/17,JPM,98.32
11/27/17,JPM,97.93
11/28/17,JPM,101.36
11/29/17,JPM,103.73
11/30/17,JPM,104.52
12/1/17,JPM,104.79
12/4/17,JPM,106.95
12/5/17,JPM,105.72
12/6/17,JPM,104.93
12/7/17,JPM,104.62
12/8/17,JPM,105.93
12/11/17,JPM,105.62
12/12/17,JPM,106.85
12/13/17,JPM,105.51
12/14/17,JPM,104.66
12/15/17,JPM,106.14
12/18/17,JPM,106.96
12/19/17,JPM,106.51
12/20/17,JPM,106.14
12/21/17,JPM,107.83
12/22/17,JPM,107.45
12/26/17,JPM,107.02
12/27/17,JPM,107.22
12/28/17,JPM,107.79
12/29/17,JPM,106.94
1/2/18,JPM,107.95
1/3/18,JPM,108.06
1/4/18,JPM,109.04
1/5/18,JPM,108.34
1/8/18,JPM,108.5
1/9/18,JPM,109.05
1/10/18,JPM,110.25
1/11/18,JPM,110.84
1/12/18,JPM,112.67
1/16/18,JPM,112.27
1/17/18,JPM,112.99
1/18/18,JPM,113.26
1/19/18,JPM,113.01
1/22/18,JPM,114.33
1/23/18,JPM,114.21
1/24/18,JPM,115.67
1/25/18,JPM,115.7
1/26/18,JPM,116.32
1/29/18,JPM,116.2
1/30/18,JPM,115.11
1/31/18,JPM,115.67
2/1/18,JPM,116.87
2/2/18,JPM,114.28
2/5/18,JPM,108.8
2/6/18,JPM,112.11
2/7/18,JPM,112.87
2/8/18,JPM,107.88
2/9/18,JPM,110.04
2/12/18,JPM,111.74
2/13/18,JPM,112.43
2/14/18,JPM,115.03
2/15/18,JPM,115.51
2/16/18,JPM,114.68
2/20/18,JPM,114.71
2/21/18,JPM,115.19
2/22/18,JPM,114.98
2/23/18,JPM,117.31
2/26/18,JPM,118.77
2/27/18,JPM,117.36
2/28/18,JPM,115.5
3/1/18,JPM,113.43
3/2/18,JPM,113.32
3/5/18,JPM,115.06
3/6/18,JPM,115.16
3/7/18,JPM,114.73
3/8/18,JPM,114.74
3/9/18,JPM,118.04
3/12/18,JPM,117.66
3/13/18,JPM,116.25
3/14/18,JPM,114.95
3/15/18,JPM,115.24
3/16/18,JPM,115.44
3/19/18,JPM,114.53
3/20/18,JPM,114.64
3/21/18,JPM,114.74
3/22/18,JPM,109.95
3/23/18,JPM,107.01
3/26/18,JPM,110.31
3/27/18,JPM,108.17
3/28/18,JPM,108
3/29/18,JPM,109.97
4/2/18,JPM,107.85
4/3/18,JPM,109.33
4/4/18,JPM,110.99
4/5/18,JPM,111.88
4/6/18,JPM,109.09
4/9/18,JPM,110.4
4/10/18,JPM,112.51
4/11/18,JPM,110.62
4/12/18,JPM,113.37
4/13/18,JPM,110.3
4/16/18,JPM,110.21
4/17/18,JPM,110.21
4/18/18,JPM,109.32
4/19/18,JPM,111.72
4/20/18,JPM,111.47
4/23/18,JPM,110.93
4/24/18,JPM,110.41
4/25/18,JPM,109.99
4/26/18,JPM,110.1
4/27/18,JPM,109.4
4/30/18,JPM,108.78
5/1/18,JPM,108.78
5/2/18,JPM,107.92
5/3/18,JPM,107.24
5/4/18,JPM,108.43
5/7/18,JPM,109.37
5/8/18,JPM,110.99
5/9/18,JPM,113.41
5/10/18,JPM,114.29
5/11/18,JPM,113.86
5/14/18,JPM,113.9
5/15/18,JPM,113.03
5/16/18,JPM,113.34
5/17/18,JPM,112.96
5/18/18,JPM,111.13
5/21/18,JPM,112.15
5/22/18,JPM,113.01
5/23/18,JPM,112.49
5/24/18,JPM,111.23
5/25/18,JPM,110.66
5/29/18,JPM,105.93
5/30/18,JPM,108.35
5/31/18,JPM,107.01
6/1/18,JPM,108.4
6/4/18,JPM,108.45
6/5/18,JPM,107.84
6/6/18,JPM,110.36
6/7/18,JPM,110.8
6/8/18,JPM,111.11
6/11/18,JPM,110.83
6/12/18,JPM,110.19
6/13/18,JPM,109.97
6/14/18,JPM,108.03
6/15/18,JPM,107.9
6/18/18,JPM,108.18
6/19/18,JPM,107.55
6/20/18,JPM,107.54
6/21/18,JPM,107.51
6/22/18,JPM,105.75
6/25/18,JPM,104.79
6/26/18,JPM,104.86
6/27/18,JPM,103.24
6/28/18,JPM,104.93
6/29/18,JPM,104.2
7/2/18,JPM,105.08
7/3/18,JPM,103.61
7/5/18,JPM,103.72
7/6/18,JPM,104.06
7/9/18,JPM,107.28
7/10/18,JPM,106.62
7/11/18,JPM,106.39
7/12/18,JPM,106.85
7/13/18,JPM,106.36
7/16/18,JPM,110.58
7/17/18,JPM,110.5
7/18/18,JPM,111.53
7/19/18,JPM,109.89
7/20/18,JPM,111.28
7/23/18,JPM,113.35
7/24/18,JPM,114.15
7/25/18,JPM,115.18
7/26/18,JPM,114.85
7/27/18,JPM,116.03
7/30/18,JPM,116.73
7/31/18,JPM,114.95
8/1/18,JPM,115.66
8/2/18,JPM,116.15
8/3/18,JPM,117.09
8/6/18,JPM,117.12
8/7/18,JPM,117.55
8/8/18,JPM,117.79
8/9/18,JPM,116.88
8/10/18,JPM,115.73
8/13/18,JPM,113.89
8/14/18,JPM,114.65
8/15/18,JPM,113.7
8/16/18,JPM,114.77
8/17/18,JPM,114.77
8/20/18,JPM,114.62
8/21/18,JPM,115.32
8/22/18,JPM,114.97
8/23/18,JPM,114.73
8/24/18,JPM,114.68
8/27/18,JPM,116.71
8/28/18,JPM,116.14
8/29/18,JPM,115.76
8/30/18,JPM,115.19
8/31/18,JPM,114.58
9/4/18,JPM,115.15
9/5/18,JPM,114.59
9/6/18,JPM,114.1
9/7/18,JPM,114.32
9/10/18,JPM,113.71
9/11/18,JPM,114.43
9/12/18,JPM,113.08
9/13/18,JPM,113.52
9/14/18,JPM,113.5
9/17/18,JPM,113.84
9/18/18,JPM,114.3
9/19/18,JPM,117.62
9/20/18,JPM,118.63
9/21/18,JPM,117.85
9/24/18,JPM,116.72
9/25/18,JPM,116.39
9/26/18,JPM,115.02
9/27/18,JPM,114.52
9/28/18,JPM,112.84
10/1/18,JPM,113.5
10/2/18,JPM,113.97
10/3/18,JPM,115.04
10/4/18,JPM,115.27
10/5/18,JPM,114.62
10/8/18,JPM,115.32
10/9/18,JPM,114.52
10/10/18,JPM,111.47
10/11/18,JPM,108.13
10/12/18,JPM,106.95
10/15/18,JPM,106.34
10/16/18,JPM,108.62
10/17/18,JPM,109.83
10/18/18,JPM,108.09
10/19/18,JPM,107.91
10/22/18,JPM,106.36
10/23/18,JPM,105.25
10/24/18,JPM,103.29
10/25/18,JPM,104.86
10/26/18,JPM,103.42
10/29/18,JPM,104.85
10/30/18,JPM,106.7
10/31/18,JPM,109.02
11/1/18,JPM,108.98
11/2/18,JPM,108.38
11/5/18,JPM,109.09
11/6/18,JPM,109.6
11/7/18,JPM,111.48
11/8/18,JPM,112.38
11/9/18,JPM,111.29
11/12/18,JPM,108.95
11/13/18,JPM,109.59
11/14/18,JPM,107.33
11/15/18,JPM,110.07
11/16/18,JPM,109.99
11/19/18,JPM,110.83
11/20/18,JPM,108.45
11/21/18,JPM,107.64
11/23/18,JPM,106.65
11/26/18,JPM,109.26
11/27/18,JPM,109.72
11/28/18,JPM,110.94
11/29/18,JPM,110.06
11/30/18,JPM,111.19
12/3/18,JPM,112.24
12/4/18,JPM,107.23
12/6/18,JPM,105.19
12/7/18,JPM,103.29
12/10/18,JPM,101.36
12/11/18,JPM,100.37
12/12/18,JPM,101.02
12/13/18,JPM,101.12
12/14/18,JPM,100.29
12/17/18,JPM,99.01
12/18/18,JPM,98.54
12/19/18,JPM,97.29
12/20/18,JPM,96.45
12/21/18,JPM,94.17
12/24/18,JPM,92.14
12/26/18,JPM,95.96
12/27/18,JPM,97.04
12/28/18,JPM,96.83
12/31/18,JPM,97.62
1/2/19,JPM,99.31
1/3/19,JPM,97.11
1/4/19,JPM,100.69
1/7/19,JPM,100.76
1/8/19,JPM,100.57
1/9/19,JPM,100.4
1/10/19,JPM,100.39
1/11/19,JPM,99.91
1/14/19,JPM,100.94
1/15/19,JPM,101.68
1/16/19,JPM,102.5
1/17/19,JPM,102.92
1/18/19,JPM,104.59
1/22/19,JPM,102.94
1/23/19,JPM,102.68
1/24/19,JPM,102.74
1/25/19,JPM,103.39
1/28/19,JPM,103.88
1/29/19,JPM,104.17
1/30/19,JPM,104.41
1/31/19,JPM,103.5
2/1/19,JPM,103.88
2/4/19,JPM,104.25
2/5/19,JPM,103.79
2/6/19,JPM,103.74
2/7/19,JPM,102.38
2/8/19,JPM,101.36
2/11/19,JPM,100.88
2/12/19,JPM,102.6
2/13/19,JPM,103.09
2/14/19,JPM,102.42
2/15/19,JPM,105.55
2/19/19,JPM,105.18
2/20/19,JPM,105.69
2/21/19,JPM,105.47
2/22/19,JPM,105
2/25/19,JPM,106.1
2/26/19,JPM,105.29
2/27/19,JPM,105.16
2/28/19,JPM,104.36
3/1/19,JPM,104.43
3/4/19,JPM,104.19
3/5/19,JPM,104.11
3/6/19,JPM,103.72
3/7/19,JPM,102.97
3/8/19,JPM,103.01
3/11/19,JPM,104.35
3/12/19,JPM,104.04
3/13/19,JPM,104.39
3/14/19,JPM,105.34
3/15/19,JPM,106.55
3/18/19,JPM,107.19
3/19/19,JPM,106.8
3/20/19,JPM,104.52
3/21/19,JPM,102.87
3/22/19,JPM,99.76
3/25/19,JPM,98.93
3/26/19,JPM,99.92
3/27/19,JPM,99.58
3/28/19,JPM,100.71
3/29/19,JPM,101.23
4/1/19,JPM,104.64
4/2/19,JPM,105.14
4/3/19,JPM,105.35
4/4/19,JPM,105.56
4/5/19,JPM,105.31
4/8/19,JPM,105.65
4/9/19,JPM,104.87
4/10/19,JPM,105.34
4/11/19,JPM,106.23
4/12/19,JPM,111.21
4/15/19,JPM,109.94
4/16/19,JPM,111.1
4/17/19,JPM,114.3
4/18/19,JPM,113.46
4/22/19,JPM,113.6
4/23/19,JPM,113.74
4/24/19,JPM,113.55
4/25/19,JPM,113.61
4/26/19,JPM,114.47
4/29/19,JPM,116.12
4/30/19,JPM,116.05
5/1/19,JPM,115.16
5/2/19,JPM,115.41
5/3/19,JPM,116.12
5/6/19,JPM,115.09
5/7/19,JPM,113.21
5/8/19,JPM,112.61
5/9/19,JPM,112.52
5/10/19,JPM,112.51
5/13/19,JPM,109.45
5/14/19,JPM,110.32
5/15/19,JPM,109.9
5/16/19,JPM,111.31
5/17/19,JPM,110.77
5/20/19,JPM,111.35
5/21/19,JPM,111.73
5/22/19,JPM,110.82
5/23/19,JPM,108.64
5/24/19,JPM,109.71
5/28/19,JPM,108.52
5/29/19,JPM,108.22
5/30/19,JPM,107.06
5/31/19,JPM,105.96
6/3/19,JPM,106.46
6/4/19,JPM,109.74
6/5/19,JPM,110.13
6/6/19,JPM,110.37
6/7/19,JPM,109.16
6/10/19,JPM,110.34
6/11/19,JPM,110.68
6/12/19,JPM,109.27
6/13/19,JPM,109.54
6/14/19,JPM,109.82
6/17/19,JPM,109.22
6/18/19,JPM,110.71
6/19/19,JPM,109.91
6/20/19,JPM,110.19
6/21/19,JPM,109.44
6/24/19,JPM,108.66
6/25/19,JPM,107.76
6/26/19,JPM,108.48
6/27/19,JPM,108.84
6/28/19,JPM,111.8
7/1/19,JPM,113.68
7/2/19,JPM,113.8
7/3/19,JPM,112.82
7/5/19,JPM,113.49
7/8/19,JPM,112.87
7/9/19,JPM,113.35
7/10/19,JPM,113.02
7/11/19,JPM,114.1
7/12/19,JPM,115.3
7/15/19,JPM,113.9
7/16/19,JPM,115.12
7/17/19,JPM,113.99
7/18/19,JPM,114.67
7/19/19,JPM,113.54
7/22/19,JPM,114.27
7/23/19,JPM,116.36
7/24/19,JPM,116.83
7/25/19,JPM,115.71
7/26/19,JPM,116.22
7/29/19,JPM,115.85
7/30/19,JPM,115.59
7/31/19,JPM,116
8/1/19,JPM,112.94
8/2/19,JPM,112.93
8/5/19,JPM,109.57
8/6/19,JPM,110.43
8/7/19,JPM,108.03
8/8/19,JPM,109.86
8/9/19,JPM,109.74
8/12/19,JPM,107.68
8/13/19,JPM,109.34
8/14/19,JPM,104.8
8/15/19,JPM,105.2
8/16/19,JPM,107.72
8/19/19,JPM,108.69
8/20/19,JPM,107.31
8/21/19,JPM,107.61
8/22/19,JPM,108.72
8/23/19,JPM,106.02
8/26/19,JPM,106.87
8/27/19,JPM,105.74
8/28/19,JPM,106.8
8/29/19,JPM,109.22
8/30/19,JPM,109.86
9/3/19,JPM,108.56
9/4/19,JPM,109.87
9/5/19,JPM,112.37
9/6/19,JPM,112.61
9/9/19,JPM,115.4
9/10/19,JPM,116.87
9/11/19,JPM,117.19
9/12/19,JPM,117.91
9/13/19,JPM,120.23
9/16/19,JPM,119.16
9/17/19,JPM,118.57
9/18/19,JPM,119.76
9/19/19,JPM,119.38
9/20/19,JPM,118.9
9/23/19,JPM,118.88
9/24/19,JPM,117.33
9/25/19,JPM,118
9/26/19,JPM,117.03
9/27/19,JPM,117.72
9/30/19,JPM,117.69
10/1/19,JPM,115.55
10/2/19,JPM,113.25
10/3/19,JPM,112.19
10/4/19,JPM,114.62
10/7/19,JPM,114.37
10/8/19,JPM,111.82
10/9/19,JPM,112.63
10/10/19,JPM,114.21
10/11/19,JPM,116.14
10/14/19,JPM,116.45
10/15/19,JPM,119.96
10/16/19,JPM,119.68
10/17/19,JPM,120.35
10/18/19,JPM,120.56
10/21/19,JPM,123.55
10/22/19,JPM,124.79
10/23/19,JPM,125.12
10/24/19,JPM,125.03
10/25/19,JPM,126.03
10/28/19,JPM,126.51
10/29/19,JPM,126.43
10/30/19,JPM,125.73
10/31/19,JPM,124.92
11/1/19,JPM,127.8
11/4/19,JPM,128.82
11/5/19,JPM,129.1
11/6/19,JPM,129.3
11/7/19,JPM,129.3
11/8/19,JPM,130.38
11/11/19,JPM,129.92
11/12/19,JPM,129.16
11/13/19,JPM,128.48
11/14/19,JPM,128.6
11/15/19,JPM,129.53
11/18/19,JPM,130.62
11/19/19,JPM,130.58
11/20/19,JPM,129.63
11/21/19,JPM,129.93
11/22/19,JPM,130.79
11/25/19,JPM,131.49
11/26/19,JPM,131.67
11/27/19,JPM,132.06
11/29/19,JPM,131.76
12/2/19,JPM,131.47
